personId,personName,best
2020CHEN31,Kai-Lun Cheng (鄭凱倫),320
2015ROSL01,Muhammad Razin Bin Roslan,321
2008BERE01,Brúnó Bereczki,321
2016PATT02,Nicholas Patterson,321
2017SALA07,Ronald Fernando Remuzgo Salazar,321
2014GLYR01,Victor Glyrskov,321
2019SART01,Daniel Sartori,321
2018HEAT02,David Heaton,322
2017JEBE01,Ardavan Jebelli (اردوان جبلی),322
2022HANT01,Thiago Han,322
2010CANT02,Antoine Cantin,322
2017GUSI01,Sicheng Gu (顾思成),322
2018RAMN01,Hrithik Ramnath,322
2017MELE02,Cesar Nikolas Camac Melendez,322
2021JOSH01,Jacob Joshi,323
2017MART58,Caio Almeida Martins,323
2023COTT01,Alik Cotton,323
2015GUNN01,Jakob Gunnarsson,323
2019KALL02,Herman Westerlund Kalland,324
2018ALAM08,Leon Marcell Alamanda,324
2018YAOY04,Yunhan Yao (姚云瀚),324
2021ZAJD03,Teodor Zajder,324
2018WANG64,Yizhi Wang (王易知),324
2021SOTO01,Juan Miguel Saboya Soto,324
2009THIE02,Alex Thielemier,324
2016HIBL01,Peter Hibl,324
2020BELA01,Badr Ait Belaid,324
2014FAEH01,Rouven Fäh,324
2015LEON02,Ivan Li Ka Leong (李嘉亮),324
2016NAGR01,Ilie Nagrineac,324
2022BOLI01,Kamronbek Bolikulov,324
2016CHES01,Owen Chester,324
2017MOHA05,Vishal Mohanraju,324
2023JINK02,Kaicheng Jin (金开诚),324
2019LIUS15,Siyuan Liu (刘思源),325
2022MEYE01,Lucas Meyer,325
2022CHIA06,Ilario Joaquín Chiacchiarini,325
2019KRYK01,Dias Krykbaev (Диас Крыкбаев),325
