personId,personName,best
2017TIKK01,Hargun Singh Tikku,1316
2017DASN01,Nipun Das,1316
2018HERR19,Derek Herrera,1316
2015SANC11,Nicolás Sánchez,1317
2018TURE01,Anatolii Turenko (Анатолий Туренко),1317
2015PABR01,Ujjawal Pabreja,1317
2015RUKA01,Philipp Ručka,1318
2017LIAO09,Thomas Liao,1319
2019BELL10,Jack Bellomy,1319
2016TRUJ03,Diego Trujillo,1319
2013PANT01,Mihnea Andrei Panţu,1319
2014TAMI01,Roy Tamir,1319
2018QUIS04,David Quispe,1319
2017FENG09,Yu Feng (冯煜),1320
2019ANHT01,Trần Đình Anh,1320
2013OWCZ01,Bartłomiej Owczarek,1321
2014DETL01,Rasmus Stub Detlefsen,1321
2018YUAN08,Yifan Yuan (袁逸凡),1321
2017SUTT01,Titus Sutterfield,1322
2016MONT09,Jaybee Montecillo,1323
2016JRAC01,Ace Djun T. Aguirre Jr.,1323
2018TIEN05,Hoàng Hà Thủy Tiên,1323
2014YELI01,Maksym Yeli (Максим Єлі),1323
2017WENR01,Ruishan Wen (温睿山),1323
2020REJD01,Gabriel Rejdych,1323
2018SULT03,Chyngyz Sultanbekov (Чынгыз Султанбеков),1324
2017KWAN05,Burno Li Chak Kwan (李澤堃),1324
2016CARO06,Marcos Aparicio Caro,1324
2017PITK01,Antto Pitkänen,1325
2015CAMP03,Damián Jail Campos,1325
2013SUKA01,Kai Su (苏锴),1325
2019VARM03,Kalidindi Hardhik Varma,1325
2011CHEN19,Qingbin Chen (陈庆斌),1326
2017TANG19,Aolin Tang (唐奥林),1327
2013WALL03,Daniel Wallin,1327
2018CREE01,Kerry Creech,1327
2015NEWH01,Will Newhoff,1328
2019CHIN08,Camerone Chin,1328
2014XUDI01,Diwen Xu (许帝文),1328
2023KERL01,Johnny Morello Kerlaff,1328
2016MURI01,Marcos Meibel Corral Murillo,1328
2019BURD02,Gabriel Garber Burd,1329
2012LEWI01,Phillip Lewicki,1329
2015SUZH01,Zhenwei Su (苏振威),1330
2017BERN15,Carlos Damián Suárez Bernal,1330
2018ROGO03,Danila Rogozhnikov (Данила Рогожников),1331
2014SANC28,Julián García Sánchez,1332
2017JOHN14,Allen John,1332
2014LANG02,Isaac Langer,1333
2014LOKW01,Wong Kin Lok (黃健樂),1333
2013SAVI01,Henry Savich,1333
2019SHEN10,Jeremy Sheng,1333
2013UCKI01,Grzegorz Łucki,1333
2017BARA05,Grigoriy Barashkin,1334
2016OSTL02,Stian Nystad Østli,1334
2016VOSO01,Olivier Vos,1334
2015XUXI02,Xiaoke Xu (徐晓珂),1334
2019NOMU01,Yuki Nomura (野村優希),1335
2019LEEM04,Michael Lee,1335
2017ALON06,Juan Bernardo Mora Alonso,1335
2014PUGH01,Benjamin Pugh,1336
2011IRIF01,Asato Irifune (入船朝斗),1336
2015MINK04,Kevin Min,1336
2021VOAI01,Aileen Vo,1337
2010YUPH01,Phil Yu,1337
2015BROW03,Elijah Brown,1337
2016OCHS01,Zachary Ochs,1337
2013LINK01,Kaijun Lin (林恺俊),1337
2013BALI01,Tanzer Balimtas,1338
2022KANG10,Tan Jin Kang,1338
